,userid,version,sum_gamerounds,retention_1,retention_7
5168,572369,gate_40,5,False,False
5169,572564,gate_40,60,False,True
5170,572594,gate_30,151,True,True
5171,572636,gate_30,31,False,False
5172,572758,gate_30,6,False,False
5173,572768,gate_40,13,False,False
5174,572804,gate_40,14,True,False
5175,573015,gate_40,34,True,False
5176,573142,gate_40,2,False,False
5177,573198,gate_30,0,False,False
5178,573313,gate_30,3,False,False
5179,573477,gate_40,1,False,False
5180,573490,gate_40,17,False,False
5181,573512,gate_40,37,True,False
5182,573870,gate_40,49,True,True
5183,574215,gate_40,14,False,False
5184,574222,gate_30,50,True,False
5185,574397,gate_40,6,False,False
5186,574555,gate_30,43,True,True
5187,574678,gate_30,5,False,False
5188,574735,gate_40,17,False,False
5189,574821,gate_30,17,False,False
5190,574832,gate_30,3,False,False
5191,574977,gate_40,6,True,False
5192,575024,gate_40,3,False,False
5193,575147,gate_30,0,False,False
5194,575178,gate_40,5,False,False
5195,575228,gate_40,422,True,False
5196,575245,gate_40,43,True,False
5197,575295,gate_40,4,False,False
5198,575344,gate_40,20,True,False
5199,575900,gate_40,153,True,False
5200,575910,gate_40,5,False,False
5201,575912,gate_30,17,True,False
5202,575947,gate_40,6,False,False
5203,575966,gate_40,5,False,False
5204,575977,gate_30,69,True,True
5205,576330,gate_30,17,True,False
5206,576481,gate_30,187,True,True
5207,576710,gate_30,17,False,False
5208,576739,gate_30,9,False,False
5209,576998,gate_30,18,True,False
5210,577015,gate_40,1,False,False
5211,577019,gate_30,61,False,True
5212,577385,gate_30,2,False,False
5213,577471,gate_30,1,False,False
5214,577507,gate_40,52,False,False
5215,577533,gate_30,59,True,False
5216,578018,gate_40,8,False,False
5217,578141,gate_30,4,False,False
5218,578142,gate_30,4,False,False
5219,578203,gate_40,24,False,False
5220,578529,gate_40,354,True,True
5221,578633,gate_40,13,True,False
5222,578725,gate_40,10,True,False
5223,578736,gate_30,33,True,False
5224,578975,gate_30,55,False,False
5225,579043,gate_30,0,False,False
5226,579274,gate_40,25,False,False
5227,579317,gate_30,102,True,False
5228,579367,gate_30,1,False,False
5229,579571,gate_40,2,False,False
5230,579772,gate_40,2,False,False
5231,579816,gate_30,0,True,False
5232,580335,gate_30,16,True,False
5233,580600,gate_40,198,True,True
5234,580740,gate_40,1,False,False
5235,580857,gate_30,23,False,False
5236,580962,gate_40,3,False,False
5237,581038,gate_40,10,False,False
5238,581071,gate_40,525,True,True
5239,581230,gate_40,2,False,False
5240,581242,gate_30,11,False,False
5241,581264,gate_40,91,True,True
5242,581356,gate_40,13,True,False
5243,581406,gate_30,27,False,False
5244,581613,gate_40,49,True,False
5245,581660,gate_40,11,True,False
5246,581752,gate_40,24,True,False
5247,581901,gate_40,28,True,False
5248,581928,gate_30,14,False,False
5249,582093,gate_40,18,True,False
5250,582423,gate_40,26,True,False
5251,582467,gate_30,64,True,True
5252,582557,gate_40,18,True,False
5253,582585,gate_30,1,False,False
5254,582919,gate_40,32,True,False
5255,582958,gate_30,633,True,True
5256,582991,gate_40,98,True,False
5257,583290,gate_40,23,True,False
5258,583349,gate_40,10,False,False
5259,583374,gate_40,68,True,False
5260,583436,gate_30,8,False,False
5261,583767,gate_40,281,True,False
5262,583807,gate_40,17,True,False
5263,583887,gate_30,1,False,False
5264,584075,gate_40,19,False,False
5265,584681,gate_40,196,True,False
5266,584826,gate_40,48,True,False
5267,584831,gate_40,35,True,True
5268,585448,gate_40,22,True,False
5269,585875,gate_40,13,False,False
5270,586018,gate_30,5,False,False
5271,586230,gate_30,6,False,False
5272,586309,gate_30,12,True,True
5273,586356,gate_40,7,False,False
5274,586373,gate_40,160,True,True
5275,586674,gate_30,6,False,False
5276,586852,gate_40,1,False,False
5277,587003,gate_30,4,False,False
5278,587112,gate_30,1,False,False
5279,587227,gate_30,3,False,False
5280,587311,gate_40,9,False,False
5281,587626,gate_30,208,True,False
5282,587635,gate_40,58,True,False
5283,587649,gate_30,4,False,False
5284,587789,gate_30,28,False,False
5285,587802,gate_40,300,True,True
5286,587902,gate_30,104,True,False
5287,587939,gate_40,98,True,False
5288,587942,gate_30,220,True,True
5289,588060,gate_30,34,False,False
5290,588187,gate_30,4,False,False
5291,588231,gate_40,8,False,False
5292,588281,gate_30,43,True,True
5293,588905,gate_30,12,True,False
5294,589039,gate_30,46,True,True
5295,589085,gate_40,93,True,False
5296,589191,gate_30,94,True,False
5297,589204,gate_40,22,False,False
5298,589205,gate_40,2,False,False
5299,589430,gate_30,4,False,False
5300,589772,gate_30,99,True,True
5301,589780,gate_30,26,True,False
5302,589820,gate_40,90,True,True
5303,589916,gate_40,49,True,False
5304,589981,gate_40,19,True,False
5305,590132,gate_30,2,False,False
5306,590208,gate_40,18,False,False
5307,590221,gate_40,20,True,False
5308,590296,gate_30,0,False,False
5309,590580,gate_30,5,False,False
5310,591028,gate_30,115,True,True
5311,591135,gate_30,129,True,True
5312,591219,gate_40,2,False,False
5313,591313,gate_40,105,True,True
5314,591323,gate_30,17,True,False
5315,591343,gate_40,12,False,True
5316,591492,gate_30,43,True,False
5317,591676,gate_40,8,False,False
5318,591871,gate_40,30,True,True
5319,591959,gate_40,18,False,False
5320,592128,gate_40,74,True,True
5321,592347,gate_30,307,True,True
5322,592429,gate_40,89,True,False
5323,592464,gate_30,9,False,False
5324,592494,gate_30,6,False,False
5325,592508,gate_40,24,True,False
5326,592546,gate_40,12,False,False
5327,592608,gate_40,78,True,False
5328,592676,gate_30,23,True,False
5329,592704,gate_40,36,True,False
5330,592713,gate_30,1,False,False
5331,592816,gate_40,16,False,False
5332,593035,gate_30,3,False,False
5333,593190,gate_30,170,True,True
5334,593197,gate_30,15,True,False
5335,593247,gate_40,6,False,True
5336,593498,gate_40,54,False,True
5337,593811,gate_40,1,False,False
5338,593936,gate_30,7,False,False
5339,594026,gate_40,2,False,False
5340,594102,gate_30,42,True,False
5341,594106,gate_40,3,True,False
5342,594128,gate_40,4,True,False
5343,594178,gate_30,150,True,True
5344,594225,gate_30,2,False,False
5345,594266,gate_30,364,True,True
5346,594307,gate_30,82,True,False
5347,594324,gate_30,8,False,False
5348,594356,gate_40,12,True,False
5349,594551,gate_30,4,False,False
5350,594684,gate_30,157,True,True
5351,594745,gate_40,146,True,False
5352,594780,gate_30,3,True,False
5353,594919,gate_40,109,True,True
5354,594939,gate_30,35,True,False
5355,595002,gate_30,3,False,False
5356,595007,gate_40,87,True,True
5357,595033,gate_30,108,True,False
5358,595064,gate_40,3,False,False
5359,595264,gate_40,7,False,False
5360,595528,gate_30,36,True,False
5361,595608,gate_30,89,False,False
5362,595815,gate_30,5,False,False
5363,596200,gate_30,16,False,False
5364,596375,gate_40,6,False,False
5365,596422,gate_40,30,True,False
5366,596483,gate_40,1,False,False
5367,596608,gate_40,3,False,False
5368,596745,gate_40,37,False,True
5369,597007,gate_40,39,True,False
5370,597247,gate_40,12,False,False
5371,597443,gate_30,11,False,False
5372,597499,gate_40,14,False,False
5373,597536,gate_30,70,True,True
5374,597592,gate_30,3,False,False
5375,597620,gate_30,6,False,False
5376,597622,gate_30,26,True,False
5377,597745,gate_40,125,True,True
5378,597777,gate_40,30,False,False
5379,597873,gate_30,97,False,True
5380,597886,gate_30,19,True,False
5381,597929,gate_40,3,False,False
5382,597946,gate_30,0,False,False
5383,598157,gate_30,27,False,True
5384,598193,gate_30,10,False,False
5385,598318,gate_40,89,True,False
5386,598324,gate_40,9,True,False
5387,598337,gate_30,70,True,True
5388,598357,gate_40,24,False,False
5389,598434,gate_40,354,True,False
5390,598625,gate_40,1,True,False
5391,598739,gate_30,10,False,False
5392,598834,gate_30,0,False,False
5393,598926,gate_30,5,False,False
5394,599169,gate_40,5,False,False
5395,599210,gate_30,101,True,False
5396,599440,gate_40,10,True,False
5397,599444,gate_40,3,False,False
5398,599646,gate_30,42,False,True
5399,599682,gate_30,249,True,True
5400,599857,gate_40,11,True,False
5401,599902,gate_40,669,True,True
5402,599918,gate_30,2,False,False
5403,599942,gate_40,3,False,False
5404,600032,gate_40,21,True,False
5405,600287,gate_40,34,True,False
5406,600337,gate_30,5,False,False
5407,600607,gate_40,7,False,False
5408,600737,gate_30,4,False,False
5409,600745,gate_40,1,False,False
5410,600767,gate_30,28,False,True
5411,600813,gate_30,17,True,False
5412,600958,gate_30,115,True,True
5413,600986,gate_30,3,False,False
5414,601039,gate_30,204,True,False
5415,601060,gate_30,718,True,True
5416,601101,gate_30,49,True,False
5417,601215,gate_30,69,True,False
5418,601228,gate_30,2,False,False
5419,601242,gate_30,129,False,True
5420,601675,gate_40,1,False,False
5421,601712,gate_40,3,False,False
5422,601858,gate_30,447,True,True
5423,601880,gate_30,1,False,False
5424,601924,gate_30,7,False,False
5425,602127,gate_30,19,True,False
5426,602526,gate_40,79,False,True
5427,602536,gate_30,8,True,False
5428,602539,gate_40,160,True,True
5429,602604,gate_40,95,True,False
5430,602637,gate_30,64,True,False
5431,602679,gate_30,18,False,False
5432,602705,gate_30,4,False,False
5433,602779,gate_40,12,False,False
5434,602990,gate_30,47,True,False
5435,603193,gate_40,243,True,True
5436,603237,gate_40,4,False,False
5437,603401,gate_30,0,False,False
5438,603694,gate_40,66,True,False
5439,603787,gate_40,33,True,False
5440,603822,gate_40,0,False,False
5441,603857,gate_30,13,False,False
5442,603975,gate_40,0,False,False
5443,604083,gate_30,64,True,False
5444,604132,gate_40,4,False,False
5445,604247,gate_30,75,True,False
5446,604411,gate_30,4,False,False
5447,604449,gate_40,21,True,False
5448,604504,gate_30,155,True,True
5449,604555,gate_30,289,True,False
5450,604716,gate_40,2,True,False
5451,604766,gate_30,41,True,True
5452,604792,gate_40,78,False,True
5453,604799,gate_30,99,True,True
5454,604857,gate_40,1,False,False
5455,604932,gate_30,18,False,False
5456,604940,gate_40,2,False,False
5457,605045,gate_40,28,True,False
5458,605068,gate_30,7,True,False
5459,605079,gate_40,51,True,False
5460,605167,gate_30,0,False,False
5461,605251,gate_30,2,False,False
5462,605343,gate_30,57,False,False
5463,605387,gate_40,231,True,True
5464,605416,gate_30,300,True,True
5465,605426,gate_40,76,True,False
5466,605435,gate_30,447,True,True
5467,605530,gate_30,105,True,True
5468,605573,gate_30,14,True,False
5469,605686,gate_40,53,True,False
5470,605728,gate_40,5,False,False
5471,605874,gate_40,298,False,True
5472,605902,gate_30,340,False,True
5473,605988,gate_30,4,False,False
5474,606242,gate_30,422,True,False
5475,606400,gate_40,49,False,False
5476,606403,gate_40,400,True,True
5477,606497,gate_30,36,False,False
5478,606521,gate_40,92,True,False
5479,606732,gate_30,1,False,False
5480,606751,gate_30,24,False,False
5481,606828,gate_40,11,False,False
5482,606869,gate_40,4,False,False
5483,606959,gate_40,33,True,False
5484,606970,gate_40,0,False,False
5485,607021,gate_40,31,True,True
5486,607024,gate_40,101,True,True
5487,607155,gate_40,3,False,False
5488,607482,gate_30,2,True,False
5489,607494,gate_30,70,True,False
5490,607521,gate_30,39,True,True
5491,607704,gate_40,1,False,False
5492,607710,gate_40,108,True,True
5493,607795,gate_40,20,True,False
5494,607862,gate_40,42,True,False
5495,607937,gate_30,56,False,True
5496,608154,gate_40,1,False,False
5497,608232,gate_30,18,False,False
5498,608487,gate_40,20,True,False
5499,608694,gate_30,37,False,False
5500,608817,gate_30,2,False,False
5501,608833,gate_40,19,True,True
5502,608959,gate_40,4,False,False
5503,609120,gate_40,8,True,False
5504,609145,gate_30,20,False,False
5505,609146,gate_30,1,False,False
5506,609184,gate_40,15,False,False
5507,609289,gate_40,17,True,False
5508,609599,gate_40,1,False,False
5509,609664,gate_30,236,True,True
5510,610182,gate_30,3,False,False
5511,610411,gate_30,138,True,True
5512,610626,gate_40,1,False,False
5513,610688,gate_30,40,True,False
5514,610714,gate_40,15,False,False
5515,610874,gate_40,0,False,False
5516,610938,gate_40,147,True,True
5517,610969,gate_40,3,False,False
5518,611153,gate_40,33,True,True
5519,611270,gate_40,93,False,False
5520,611317,gate_30,6,False,False
5521,611707,gate_40,120,True,False
5522,612000,gate_30,14,False,False
5523,612595,gate_30,1,False,False
5524,612827,gate_40,5,False,False
5525,612914,gate_30,59,True,False
5526,612941,gate_40,32,True,False
5527,613312,gate_30,0,False,False
5528,613552,gate_30,344,True,True
5529,613648,gate_40,54,True,False
5530,613782,gate_40,167,True,True
5531,613873,gate_40,46,True,False
5532,613903,gate_40,1,False,False
5533,613979,gate_30,10,False,False
5534,614155,gate_40,27,True,False
5535,614180,gate_30,90,True,True
5536,614199,gate_40,1446,True,True
5537,614528,gate_30,0,False,False
5538,614812,gate_40,5,False,False
5539,614912,gate_30,28,False,False
5540,614922,gate_30,4,False,False
5541,614933,gate_30,15,False,False
5542,615094,gate_30,0,False,False
5543,615101,gate_30,2,False,False
5544,615180,gate_30,2,False,False
5545,615262,gate_30,7,False,False
5546,615298,gate_30,83,True,False
5547,615601,gate_40,71,True,False
5548,615639,gate_30,8,False,False
5549,615671,gate_30,129,True,True
5550,615774,gate_30,265,True,False
5551,615871,gate_30,15,False,False
5552,615990,gate_40,4,False,False
5553,616103,gate_30,13,False,False
5554,616181,gate_30,25,False,False
5555,616187,gate_40,14,False,False
5556,616290,gate_30,1,False,False
5557,616357,gate_30,191,True,True
5558,616431,gate_30,2,False,False
5559,616493,gate_40,0,False,False
5560,616495,gate_30,5,False,False
5561,616713,gate_30,158,True,True
5562,617226,gate_40,1,False,False
5563,617255,gate_30,38,False,False
5564,617355,gate_30,97,True,True
5565,617497,gate_30,8,True,False
5566,617614,gate_30,12,False,False
5567,617797,gate_30,54,True,True
5568,617847,gate_40,93,True,False
5569,617925,gate_30,21,False,False
5570,617944,gate_30,6,False,False
5571,618018,gate_40,151,True,False
5572,618138,gate_30,0,False,False
5573,618210,gate_30,2,False,False
5574,618348,gate_30,248,True,True
5575,618432,gate_30,4,False,False
5576,618462,gate_30,6,False,False
5577,618657,gate_30,386,True,True
5578,618712,gate_30,382,True,True
5579,618779,gate_40,29,True,False
5580,618850,gate_40,1,False,False
5581,619060,gate_30,64,True,False
5582,619083,gate_40,15,False,True
5583,619085,gate_40,61,True,False
5584,619096,gate_30,12,True,False
5585,619269,gate_40,38,False,False
5586,619354,gate_40,14,False,True
5587,619485,gate_30,230,True,True
5588,619505,gate_40,1,False,False
5589,619586,gate_30,25,False,False
5590,619796,gate_40,55,True,False
5591,619802,gate_40,22,False,False
5592,619894,gate_30,2,False,False
5593,619920,gate_30,262,True,True
5594,619921,gate_40,94,True,False
5595,619977,gate_30,87,True,False
5596,620037,gate_40,53,True,True
5597,620298,gate_30,0,False,False
5598,620384,gate_40,0,False,False
5599,620439,gate_40,14,False,False
5600,620573,gate_30,14,True,False
5601,620624,gate_40,58,True,False
5602,620880,gate_30,1,False,False
5603,621090,gate_40,96,True,False
5604,621110,gate_30,24,False,False
5605,621143,gate_40,7,False,False
5606,621396,gate_30,193,True,False
5607,621444,gate_40,31,True,False
5608,621570,gate_30,44,True,True
5609,621598,gate_30,13,False,False
5610,621639,gate_40,20,True,False
5611,621674,gate_40,22,True,False
5612,621677,gate_30,157,True,True
5613,621951,gate_30,4,False,False
5614,622060,gate_40,4,False,False
5615,622075,gate_30,83,True,True
5616,622151,gate_40,14,False,False
5617,622184,gate_30,11,False,False
5618,622191,gate_40,36,True,False
5619,622261,gate_40,36,True,False
5620,622298,gate_30,65,False,True
5621,622310,gate_40,16,False,False
5622,622399,gate_30,114,True,False
5623,622499,gate_30,1,False,False
5624,622699,gate_40,15,True,False
5625,622723,gate_30,21,False,False
5626,622972,gate_40,240,True,False
5627,623086,gate_30,65,True,True
5628,623406,gate_40,260,True,True
5629,623410,gate_30,35,True,False
5630,623483,gate_40,143,True,True
5631,623495,gate_30,53,False,False
5632,623531,gate_30,5,True,False
5633,623841,gate_30,55,True,False
5634,623851,gate_40,28,False,False
5635,624088,gate_30,1,False,False
5636,624233,gate_30,21,True,True
5637,624272,gate_30,12,False,False
5638,624301,gate_40,1,False,False
5639,624347,gate_40,3,False,False
5640,624756,gate_40,15,False,False
5641,624915,gate_30,79,False,True
5642,625016,gate_40,7,False,False
5643,625222,gate_40,16,False,False
5644,625336,gate_40,5,False,False
5645,625368,gate_40,1,False,False
5646,625379,gate_30,17,True,False
5647,625611,gate_40,27,True,False
5648,625710,gate_40,21,True,False
5649,625769,gate_30,7,False,False
5650,625806,gate_40,20,False,True
5651,626096,gate_30,4,False,False
5652,626171,gate_30,14,False,False
5653,626491,gate_40,9,False,False
5654,626531,gate_40,113,False,True
5655,626535,gate_30,1,False,False
5656,626625,gate_30,56,True,True
5657,626781,gate_40,12,False,False
5658,626844,gate_30,3,False,False
5659,626857,gate_30,46,False,True
5660,626989,gate_30,5,False,False
5661,627037,gate_30,5,False,False
5662,627180,gate_40,2,True,False
5663,627302,gate_40,15,True,False
5664,627368,gate_30,29,False,False
